# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "--countReadPairs" "-a" "/home/dagsdags/pipelines/rnaseq/practice/data/refs/22.gtf" "-o" "/home/dagsdags/pipelines/rnaseq/practice/output/counts.txt" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_1.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_2.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_3.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_1.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_2.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_3.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_1.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_2.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_3.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_1.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_2.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_3.bam
ENSG00000233157.1	chr22	43759199	43759910	-	712	1	0	1	0	0	1
ENSG00000180150.5	chr22	43802544	43802772	+	229	0	0	0	0	0	0
ENSG00000261251.1	chr22;chr22;chr22	43812456;43812493;43816914	43812833;43813955;43817394	+;+;+	1981	3	3	6	2	4	5
ENSG00000130540.13	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	43824509;43824510;43824510;43827514;43828806;43829060;43829060;43829060;43833640;43833640;43833640;43833640;43838867;43838867;43838867;43838867;43839945;43839945;43839945;43841802;43841802;43862214;43862214;43862214	43826113;43826113;43826113;43827640;43829198;43829198;43829198;43829198;43833734;43833734;43833734;43833734;43838913;43838993;43838993;43838993;43840025;43840025;43840025;43841932;43841932;43862406;43862470;43862503	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2849	290	334	288	5	7	3
ENSG00000100341.11	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	43879678;43879679;43879679;43879876;43881558;43881558;43881558;43881558;43884213;43884213;43884213;43884213;43884213;43886303;43886303;43886303;43886303;43886303;43887591;43887591;43887591;43887591;43887591;43889325;43889325;43889329;43889329;43889799;43889799;43891062;43891062;43891062;43891688;43891688;43891688;43891688;43891688	43880885;43880885;43880885;43880885;43881674;43881674;43881674;43881674;43884345;43884345;43884345;43884345;43884345;43886488;43886488;43886488;43886488;43886488;43887647;43887651;43887651;43887647;43887651;43889538;43889495;43889538;43889495;43889864;43889864;43891294;43891294;43891294;43891995;43892010;43892013;43892013;43892013	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2544	3	2	2	0	3	0
ENSG00000266837.1	chr22	43904596	43904681	-	86	0	0	0	0	0	0
ENSG00000100344.10	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	43923739;43923792;43923803;43924114;43926935;43926935;43926935;43926940;43928824;43928824;43928824;43928824;43932878;43932878;43932878;43932878;43933007;43934606;43934606;43934606;43934606;43937051;43937051;43937051;43937051;43939336;43939993;43939993;43939993;43944691;43944691;43944691;43946154;43946154;43963286;43964452	43924098;43924098;43924086;43924334;43927167;43927167;43927167;43927167;43928889;43928889;43928889;43928889;43933087;43933087;43933087;43933087;43933087;43934666;43934666;43934666;43934666;43937272;43937272;43937272;43937272;43939393;43940125;43940125;43940125;43944795;43944795;43944795;43947568;43947061;43963396;43964488	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3232	6	5	5	45	37	38
ENSG00000100347.14	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	43955421;43955442;43963070;43963286;43964452;43964452;43968731;43968731;43972236;43972236;43972871;43972871;43973236;43973236;43974595;43976055;43976750;43976750;43977872;43977872;43981391;43981391;43983933;43983933;43986344;43989111;43989111;43990265;43990265;43990265;43990328;43995391;43996194;43996338;43996338;43996338;44009477;44010492	43955598;43955598;43963226;43963396;43964553;43964553;43968818;43968818;43972342;43972342;43973001;43973001;43973323;43973322;43976183;43976183;43976821;43976821;43977958;43977958;43981461;43981461;43984000;43984000;43989257;43989257;43989257;43990406;43990406;43990406;43990406;43995490;43996376;43996533;43996529;43996529;44009526;44010531	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6435	45	46	50	132	118	100
ENSG00000224856.2	chr22	43957027	43957348	+	322	0	1	0	0	0	2
ENSG00000188677.14	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	43999211;43999534;44024277;44024302;44026304;44031365;44039836;44069061;44086684;44089355;44093928;44093928;44093928;44093928;44093928;44093928;44093932;44100053;44100053;44100053;44100053;44100053;44100053;44100053;44119038;44119038;44119038;44119038;44119038;44119038;44119789;44131487;44131487;44131487;44131487;44131487;44132894;44132894;44132894;44132894;44132894;44136460;44136460;44136460;44136460;44136464;44138984;44140124;44140124;44140124;44140124;44147861;44147861;44147861;44147861;44151483;44151483;44151483;44157982;44157982;44157982;44157982;44162734;44163858;44163858;44163858;44163858;44163858;44167999;44168179;44168602;44168602;44168602;44168602;44168602	43999411;43999673;44024451;44024451;44026376;44031507;44039957;44069162;44087011;44089539;44094017;44094017;44094017;44094017;44094017;44094017;44094017;44100123;44100123;44100123;44100123;44100123;44100089;44100123;44119140;44119140;44119140;44119140;44119140;44119140;44119934;44131627;44131627;44131627;44131627;44131627;44133009;44133009;44132965;44133009;44133009;44136518;44136518;44136518;44136518;44136518;44139124;44140143;44140143;44140143;44140143;44147922;44147922;44147922;44147922;44151551;44151551;44151551;44158083;44158083;44158083;44158083;44162851;44163930;44163930;44163930;44163930;44163930;44168243;44168273;44168927;44168923;44172949;44169221;44169184	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7403	69	89	68	162	134	145
ENSG00000279175.1	chr22	44102779	44116232	+	13454	3	6	4	10	10	10
ENSG00000280434.1	chr22	44139365	44153626	+	14262	3	7	5	18	15	8
ENSG00000138964.16	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	44172956;44172984;44180890;44181022;44181336;44181398;44181400;44181739;44181742;44181742;44181742;44181742;44181750;44181861;44181864;44183318;44183318;44183318;44183318;44183318;44183318;44183318;44183318;44183318;44183318;44183590;44185526;44185808;44185808;44185808;44185808;44185808;44185808;44185808;44186577;44186577;44187776;44187776;44187776;44187776;44189114;44189114;44189114;44189114;44189114;44190551;44190551;44190551;44190551;44190551;44190551;44192049;44192049;44192049;44192049;44192049;44192049;44193801;44193801;44196098;44196155;44196155;44196157;44196157;44196157;44196157;44196347;44196347;44196347;44196347;44196347;44196347;44198621;44198621;44198621;44198621;44198621;44198621;44198621;44205757;44205757;44205757;44205757;44205757;44206317;44206317;44206317;44206317;44206317;44218491;44219484	44173191;44173191;44181185;44181185;44181370;44181917;44181431;44181917;44181917;44181917;44181917;44181917;44181917;44181917;44181917;44183408;44183408;44183408;44183408;44183419;44183408;44183408;44183408;44183408;44183408;44184261;44189254;44185872;44185872;44185872;44186114;44185872;44185872;44185872;44187172;44187878;44187878;44187878;44187878;44187878;44189254;44189254;44189254;44189254;44189254;44190666;44190666;44190666;44190666;44190666;44190666;44192129;44192129;44192104;44192104;44192129;44192129;44193823;44193823;44196213;44196213;44196213;44196213;44196213;44196213;44196213;44196415;44196415;44196415;44196415;44196415;44196415;44198722;44198717;44198722;44198722;44198722;44198722;44198722;44205829;44205829;44205829;44205829;44205829;44206635;44207155;44208468;44208469;44206622;44218773;44219533	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8656	7	10	8	18	19	9
ENSG00000279933.1	chr22	44183031	44187739	-	4709	0	0	1	3	1	0
ENSG00000280011.1	chr22	44210442	44229512	-	19071	0	3	0	3	7	3
ENSG00000138944.7	chr22;chr22;chr22;chr22;chr22	44243667;44285428;44296672;44300879;44312751	44249685;44285745;44296885;44300977;44312851	-;-;-;-;-	6751	149	205	176	162	111	134
ENSG00000220702.1	chr22;chr22	44365551;44365845	44365716;44366284	+;+	606	0	0	0	0	0	0
ENSG00000236079.1	chr22;chr22	44413485;44414745	44413866;44414814	-;-	452	0	0	0	0	0	0
ENSG00000232655.1	chr22;chr22;chr22	44443327;44443642;44444384	44443401;44443791;44444788	+;+;+	630	0	0	0	0	0	0
ENSG00000228807.1	chr22	44483495	44483717	-	223	0	0	0	0	0	0
ENSG00000279642.1	chr22	44486295	44486914	-	620	0	0	0	0	0	0
ENSG00000188636.3	chr22;chr22	44492572;44498044	44497811;44498298	-;-	5495	174	261	176	237	149	180
ENSG00000215333.3	chr22	44566965	44568247	+	1283	0	0	0	0	2	0
ENSG00000187012.10	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	44569339;44569352;44569352;44569597;44570051;44570500;44570500;44570500;44570500;44570912;44571376;44571376;44571376;44572039;44572039;44572039	44569441;44569441;44569441;44569663;44570132;44570588;44570624;44570588;44570624;44571028;44571492;44571492;44571492;44572210;44572341;44572341	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	914	0	0	0	0	4	0
ENSG00000234300.1	chr22;chr22;chr22;chr22	44606939;44622287;44622607;44625317	44607048;44622456;44622723;44625419	-;-;-;-	500	0	0	0	0	0	0
ENSG00000231801.2	chr22	44651835	44652379	+	545	0	0	0	0	0	0
ENSG00000186654.20	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	44668547;44668547;44668713;44676808;44676981;44677057;44677085;44677085;44677134;44679347;44702198;44702218;44702218;44702219;44702486;44702492;44702492;44702492;44702492;44702492;44702492;44702492;44702520;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44714591;44725244;44725244;44725244;44725244;44725244;44725244;44725244;44725244;44725244;44725244;44725244;44725244;44725244;44725244;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44729314;44730610;44730804;44730884;44731679;44731730;44731730;44731730;44731730;44731730;44731730;44731730;44731730;44731730;44731730;44731730;44731735;44731735;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44732251;44734108;44735027;44735027;44735027;44735027;44735027;44735027;44735027;44735027;44735027;44735027;44735027;44735027;44735027;44736772;44736772;44736772;44736772;44736772;44736772;44736772;44736772;44736772;44736772;44736772;44736772;44736772;44736772;44736772	44668805;44668805;44668805;44677240;44677240;44677240;44677240;44677240;44677240;44679885;44702608;44702608;44702409;44702608;44702608;44702608;44702608;44702608;44702608;44702608;44702608;44702608;44702608;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44714671;44725292;44725292;44725292;44725292;44725296;44725292;44725292;44725292;44725292;44725292;44725292;44725292;44725292;44725292;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44729408;44730932;44731004;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44731821;44732391;44732391;44732391;44732391;44732317;44732391;44732391;44732391;44732391;44732391;44732391;44732391;44732391;44732391;44732391;44735162;44735162;44735162;44735162;44735162;44735162;44735162;44735162;44735162;44735162;44735162;44735162;44735162;44735162;44737681;44736786;44737441;44737662;44737215;44737632;44737681;44737681;44736909;44737681;44736874;44737680;44737681;44737681;44737681	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5247	10	5	6	26	23	15
ENSG00000248405.9	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	44702233;44702475;44702502;44702502;44702502;44714591;44714591;44714591;44714591;44714591;44725244;44725244;44725244;44725244;44725244;44725246;44725261;44726577;44726577;44726577;44726577;44726577;44726577;44726577;44731730;44732251;44735027;44786457;44786457;44786457;44786457;44786457;44786457;44786457;44802077;44802077;44802077;44802077;44802077;44802077;44802077;44808307;44808307;44808307;44808307;44808307;44808307;44809006;44809006;44814672;44814672;44814672;44814672;44814672;44814672;44822371;44822371;44822371;44822371;44822371;44822371;44825483;44825483;44825483;44825483;44825483;44825483;44845269;44845269;44845269;44845269;44845269;44845269;44847973;44847973;44847973;44847973;44847973;44847973;44848932;44848932;44848932;44848932;44848932;44848932;44859680;44859680;44859731;44859731;44859731;44862275;44862275;44862275;44862275;44862275;44862275	44702608;44702608;44702608;44702608;44702608;44714671;44714671;44714671;44714671;44714671;44725292;44725292;44725292;44725292;44725292;44725292;44725292;44726634;44726634;44726634;44726634;44726634;44726634;44726634;44731821;44732391;44735162;44786606;44786606;44786606;44786606;44786606;44786606;44786606;44802164;44802164;44802164;44802164;44802164;44802164;44802164;44808438;44808438;44808438;44808438;44808438;44808438;44809098;44809801;44814758;44814758;44814758;44814758;44814758;44814758;44822469;44822469;44822469;44822469;44822469;44822469;44825593;44825593;44825593;44825593;44825593;44825593;44845342;44845342;44845342;44845342;44845342;44845342;44848050;44848050;44848050;44848050;44848050;44848050;44849060;44849060;44849060;44849060;44849060;44849060;44859834;44859834;44859834;44859834;44859834;44862784;44862671;44862671;44862706;44862784;44862784	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3342	0	1	0	1	1	0
ENSG00000241484.9	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	44752558;44752574;44752586;44752586;44752603;44752606;44752705;44765229;44765865;44777162;44777162;44786042;44786457;44786457;44786457;44786457;44786457;44786457;44786457;44786457;44786457;44786552;44801820;44802077;44802077;44802077;44802077;44802077;44802077;44802077;44802077;44808307;44808307;44808307;44808307;44808307;44808307;44808307;44808307;44808307;44808307;44808672;44809006;44809006;44814672;44814672;44814672;44814672;44814672;44814672;44814672;44814672;44822371;44822371;44822371;44822371;44822371;44822371;44822371;44825483;44825483;44825483;44825483;44825483;44825483;44825483;44845269;44845269;44845269;44845269;44845269;44847973;44847973;44847973;44847973;44847973;44848932;44848932;44848932;44848932;44848932;44859661;44859731;44859731;44859731;44862275;44862275;44862275;44862275;44862275	44752627;44752627;44752627;44752627;44752627;44752627;44752740;44765399;44766189;44777229;44777229;44786101;44786606;44786606;44786508;44786606;44786606;44786606;44786606;44786606;44786606;44786606;44802164;44802164;44802164;44802164;44802164;44802164;44802164;44802164;44802164;44808438;44808438;44808438;44808809;44808438;44808438;44808438;44808438;44808438;44808438;44808732;44809098;44809098;44814758;44814758;44814718;44814758;44814758;44814758;44814758;44814758;44822469;44822469;44822469;44822469;44822469;44822469;44822469;44825591;44825593;44825593;44825593;44825551;44825593;44825593;44845342;44845342;44845342;44845342;44845342;44848050;44848050;44848050;44848050;44848050;44849060;44850963;44849060;44849060;44849060;44859834;44859834;44859834;44859834;44862463;44862784;44862788;44862784;44862784	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4990	2	1	2	6	6	3
ENSG00000056487.15	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	44881162;44881162;44881162;44881165;44885426;44885426;44885426;44885426;44885863;44885863;44885863;44885863;44887963;44887963;44887963;44887963;44889760;44889760;44889760;44889760;44889773;44891306;44891306;44891306;44891306;44891306;44893457;44893457;44893457;44893457;44893457;44896032;44896032;44896032;44896032;44896032;44913822;44913822;44913822;44913822;44913822;44913916;44916280;44916280;44916280;44916280;44916280;44916280;44916321;44916455;44916595;44920398;44920398;44920398;44920398;44920398;44920398;44920398;44920398;44933473;44933473;44967015;44968988;44968995;44970940;44989122;45008153;45008545;45008545;45008545;45008545;45008545;45008545;45008545;45008545;45008794;45008794;45008794;45009238;45009496;45009496;45009496;45009496;45009496;45009949	44883304;44883304;44883304;44883304;44885529;44885529;44885529;44885529;44885938;44885938;44885938;44885938;44888121;44888121;44888121;44888121;44889782;44889782;44889782;44889782;44889782;44891360;44891360;44891360;44891360;44891360;44893533;44893533;44893533;44893533;44893533;44896083;44896083;44896083;44896083;44896083;44913962;44913962;44914088;44913962;44913962;44913962;44916630;44916630;44916630;44916630;44916450;44916630;44916630;44916630;44916630;44920490;44920490;44920490;44920490;44920490;44920490;44920490;44920490;44933518;44933518;44967164;44969205;44969083;44971470;44989531;45008610;45008610;45008610;45008610;45008610;45008610;45008610;45008610;45008610;45008986;45008993;45008993;45009321;45009700;45009649;45009592;45009547;45009612;45009999	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5753	15	14	9	16	16	12
